team,country,product_class,date,total_sales,total_quantity,transaction_count,average_price,median_price,distinct_customers,distinct_products,distinct_cities,distributor_count,active_reps,latitude_dispersion,longitude_dispersion
Charlie,Germany,Antimalarial,2018-05-01,18665217.0,31996.0,160,369.9375,408.0,144,35,144,6,3,1.679685065381708,1.9491426638210145
Charlie,Germany,Antimalarial,2018-06-01,16580506.0,40562.0,157,317.5732484076433,262.0,127,35,126,9,3,1.7443003963638817,2.0480109574411345
Charlie,Germany,Antimalarial,2018-07-01,17564963.0,39054.0,167,354.0239520958084,408.0,140,35,139,8,3,1.6189370822356381,1.7493076372856229
Charlie,Germany,Antimalarial,2018-08-01,7150114.0,18638.0,145,336.6551724137931,377.0,130,35,130,7,3,1.6790828155271162,2.017290624780096
Charlie,Germany,Antimalarial,2018-09-01,4979521.0,13829.0,139,302.3021582733813,248.0,116,35,116,10,3,1.5444654515157892,2.0638598983902727
Charlie,Germany,Antimalarial,2018-10-01,7542883.0,20077.0,202,332.96534653465346,402.0,166,34,166,7,3,1.6095231971476973,2.0549114997075213
Charlie,Germany,Antimalarial,2018-11-01,8290194.0,17559.0,152,346.4342105263158,392.5,132,34,132,7,3,1.5790869285382485,2.07011275706815
Charlie,Germany,Antimalarial,2018-12-01,2529307.0,9718.0,113,356.283185840708,402.0,100,32,100,9,3,1.5901158591627833,1.8753893055670359
Charlie,Germany,Antimalarial,2019-01-01,5483738.0,15119.0,129,349.04651162790697,402.0,110,35,109,3,3,1.6691264522591756,1.9921586534838125
Charlie,Germany,Antimalarial,2019-02-01,32591882.0,64183.0,149,324.3691275167785,262.0,130,35,130,8,3,1.462330661024117,2.0759376813951085
Charlie,Germany,Antimalarial,2019-03-01,11756090.0,33084.0,183,368.78142076502735,408.0,158,35,158,4,3,1.6601241390170491,1.89068831816423
Charlie,Germany,Antimalarial,2019-04-01,6172252.0,13019.0,130,367.4,408.0,121,32,121,4,3,1.5596910903047152,2.270248733119385
Charlie,Germany,Antipiretics,2017-01-01,5418788.0,11303.0,135,479.3333333333333,490.0,118,35,118,11,3,1.6172282195009613,2.1512362279217103
Charlie,Germany,Antipiretics,2017-02-01,12653617.0,25581.0,137,461.05109489051097,487.0,121,34,119,11,3,1.6376789364035318,2.018100492202867
Charlie,Germany,Antipiretics,2017-03-01,6545246.0,14550.0,151,473.65562913907286,487.0,135,34,135,11,3,1.7002001067629204,1.9404557642631932
Charlie,Germany,Antipiretics,2017-04-01,3979741.0,9481.0,132,459.4469696969697,487.0,117,35,117,10,3,1.574311346039787,2.062913146793736
Charlie,Germany,Antipiretics,2017-05-01,8052281.0,16147.0,179,453.1564245810056,487.0,154,35,154,12,3,1.447916824848417,2.1721120571645334
Charlie,Germany,Antipiretics,2017-06-01,10627875.0,22479.0,159,466.3836477987421,490.0,130,35,130,11,3,1.6616573442636273,2.127281098203671
Charlie,Germany,Antipiretics,2017-07-01,11885632.0,27743.0,163,486.07975460122697,490.0,142,35,142,12,3,1.5613424334125954,2.1052566424567325
Charlie,Germany,Antipiretics,2017-08-01,5463736.0,12648.0,180,445.25,453.0,155,35,154,10,3,1.5785658492176564,1.9859185645115236
Charlie,Germany,Antipiretics,2017-09-01,7916302.0,18157.0,165,461.06666666666666,487.0,138,35,137,11,3,1.6529053934864844,2.0667444825608854
Charlie,Germany,Antipiretics,2017-10-01,3909697.0,9120.0,134,451.4029850746269,478.5,117,35,117,11,3,1.6874138189349468,2.062521231461644
Charlie,Germany,Antipiretics,2017-11-01,5247658.0,10450.0,175,463.4971428571429,487.0,152,34,151,10,3,1.5912976788642101,2.124750260244529
Charlie,Germany,Antipiretics,2017-12-01,7268195.0,14471.0,147,475.82312925170066,490.0,128,34,128,9,3,1.5918190421048972,2.1565454868491214
Charlie,Germany,Antipiretics,2018-01-01,7216524.0,15295.0,123,464.7154471544715,487.0,112,31,112,8,3,1.7544652983596098,1.9610652467963572
Charlie,Germany,Antipiretics,2018-02-01,10439285.6,23039.4,155,472.52258064516127,492.0,135,34,135,9,3,1.6076062485213471,2.0721204940792517
Charlie,Germany,Antipiretics,2018-03-01,12294377.0,22572.0,181,476.41988950276243,487.0,156,35,156,10,3,1.5899814825035277,2.255725908097354
Charlie,Germany,Antipiretics,2018-04-01,10208021.0,19324.0,131,469.74045801526717,490.0,122,34,122,8,3,1.596132815822772,2.0053395551201345
Charlie,Germany,Antipiretics,2018-05-01,4982983.0,10185.0,164,456.0548780487805,487.0,140,35,140,7,3,1.5707609182418338,2.1204507008355966
Charlie,Germany,Antipiretics,2018-06-01,6875679.0,12594.0,158,476.4493670886076,488.5,140,35,140,10,3,1.614855456621193,2.0397559147242155
Charlie,Germany,Antipiretics,2018-07-01,9599037.0,20937.0,148,431.35135135135135,453.0,133,35,133,7,3,1.624986768022132,1.931750098355577
Charlie,Germany,Antipiretics,2018-08-01,7182044.0,12879.0,135,495.25925925925924,492.0,116,34,116,8,3,1.4741873473188618,2.1863686942459064
Charlie,Germany,Antipiretics,2018-09-01,8552327.0,18495.0,138,467.3550724637681,487.0,123,34,123,10,3,1.6094239647066293,2.009575948994938
Charlie,Germany,Antipiretics,2018-10-01,8922621.0,19832.0,190,475.38421052631577,488.5,164,35,164,8,3,1.5182503738590636,2.1294868709672365
Charlie,Germany,Antipiretics,2018-11-01,7618517.0,16281.0,157,472.8789808917197,492.0,140,34,140,9,3,1.537622781822687,2.245549406480907
Charlie,Germany,Antipiretics,2018-12-01,3873585.0,10827.0,107,494.8130841121495,492.0,99,34,99,8,3,1.6150719911509352,2.2265729704864206
Charlie,Germany,Antipiretics,2019-01-01,2638003.0,5543.0,128,465.3359375,488.5,117,34,117,4,3,1.6380984435513188,2.0402996769981274
Charlie,Germany,Antipiretics,2019-02-01,8722193.0,18027.0,141,459.58156028368796,470.0,123,35,123,6,3,1.6532061333375718,2.0027882924113216
Charlie,Germany,Antipiretics,2019-03-01,7815301.0,18299.0,171,443.8888888888889,453.0,146,35,146,3,3,1.7080799103739008,1.901203418336228
Charlie,Germany,Antipiretics,2019-04-01,3218489.0,9433.0,115,479.8086956521739,490.0,106,35,106,4,3,1.577567882064583,2.107349899349496
Charlie,Germany,Antiseptics,2017-01-01,4096469.0,12228.0,182,398.9175824175824,375.0,165,49,164,12,3,1.494271809086964,2.0246984390160976
Charlie,Germany,Antiseptics,2017-02-01,10838750.0,27133.0,223,405.5515695067265,375.0,179,48,179,12,3,1.6380931204831968,2.0687971705683386
Charlie,Germany,Antiseptics,2017-03-01,6757743.0,16540.0,222,431.22972972972974,445.0,185,49,185,12,3,1.618022552053076,2.056872543549515
Charlie,Germany,Antiseptics,2017-04-01,6828957.0,16166.0,178,426.1292134831461,390.0,152,44,152,13,3,1.516222689406163,2.021146805919482
Charlie,Germany,Antiseptics,2017-05-01,8585814.0,30287.0,233,432.46351931330474,469.0,188,49,188,11,3,1.6982288606567313,2.0597245101632224
Charlie,Germany,Antiseptics,2017-06-01,12413576.0,32384.0,250,403.092,374.0,199,49,199,12,3,1.6350331925201307,1.9681665080729933
Charlie,Germany,Antiseptics,2017-07-01,7669986.0,19846.0,234,416.9316239316239,430.5,192,49,192,12,3,1.5518124984210757,1.9831765346326837
Charlie,Germany,Antiseptics,2017-08-01,7672638.0,21460.0,247,427.55465587044534,375.0,195,49,195,12,3,1.6134897077180934,1.9689847202129944
Charlie,Germany,Antiseptics,2017-09-01,8180562.0,22239.0,228,424.780701754386,416.0,190,49,189,11,3,1.5655255167057491,2.0598816378281586
Charlie,Germany,Antiseptics,2017-10-01,6712131.0,17681.0,233,431.3991416309013,416.0,191,49,191,12,3,1.5986728621157884,2.1506525225734365
Charlie,Germany,Antiseptics,2017-11-01,5491030.0,17185.0,232,403.1163793103448,375.0,190,48,189,11,3,1.7457850480828292,2.0063387696456405
Charlie,Germany,Antiseptics,2017-12-01,13713356.0,31603.0,188,404.0851063829787,375.0,163,48,163,12,3,1.715706918614095,1.9312505003534586
Charlie,Germany,Antiseptics,2018-01-01,7708018.0,17805.0,181,402.23204419889504,375.0,155,48,155,6,3,1.5698500521512915,2.1155212066647726
Charlie,Germany,Antiseptics,2018-02-01,8670102.0,20221.0,224,419.95982142857144,390.0,189,49,189,8,3,1.5691875118592054,2.009817573575247
Charlie,Germany,Antiseptics,2018-03-01,9297436.0,25345.0,233,436.17167381974247,469.0,202,49,202,9,3,1.6495374827950786,2.1113319773531702
Charlie,Germany,Antiseptics,2018-04-01,18345104.0,59398.0,222,419.84684684684686,430.5,183,48,182,9,3,1.5816445730915891,2.0856096586435195
Charlie,Germany,Antiseptics,2018-05-01,6775045.0,15867.0,218,436.8348623853211,430.5,176,48,176,8,3,1.5637703173484379,2.030024783050018
Charlie,Germany,Antiseptics,2018-06-01,10756979.0,23855.0,226,408.72566371681415,390.0,186,48,186,11,3,1.6689733414601968,2.133595039422427
Charlie,Germany,Antiseptics,2018-07-01,6971018.0,17168.0,229,396.1528384279476,375.0,195,48,195,9,3,1.5611431389884247,2.0702852271799754
Charlie,Germany,Antiseptics,2018-08-01,6990995.0,16498.0,159,398.65408805031444,373.0,133,47,133,6,3,1.6026020500736937,2.08320443441006
Charlie,Germany,Antiseptics,2018-09-01,11480679.0,28890.0,198,435.7828282828283,416.0,166,46,165,10,3,1.6375224298576587,1.9981172468938777
Charlie,Germany,Antiseptics,2018-10-01,11718777.0,25366.0,293,433.3174061433447,469.0,236,48,235,9,3,1.6206653716353623,1.8657307171529847
Charlie,Germany,Antiseptics,2018-11-01,6423301.0,14160.0,214,417.79906542056074,416.0,182,49,182,8,3,1.6523871087744146,1.943115758577124
Charlie,Germany,Antiseptics,2018-12-01,6605790.0,19911.0,154,389.2207792207792,375.0,137,48,137,9,3,1.640589066068859,2.088516156552778
Charlie,Germany,Antiseptics,2019-01-01,3235637.0,9033.0,167,423.92215568862275,445.0,149,48,149,4,3,1.6000693073271814,2.2465705839863346
Charlie,Germany,Antiseptics,2019-02-01,11182357.0,24673.0,199,426.65829145728645,390.0,165,48,165,5,3,1.5967113831197586,2.0399086603558496
Charlie,Germany,Antiseptics,2019-03-01,21003699.0,42648.0,250,402.528,375.0,206,48,206,4,3,1.5836981929027292,1.9634387693500874
Charlie,Germany,Antiseptics,2019-04-01,10460515.0,24701.0,178,391.3370786516854,375.0,153,46,153,4,3,1.6290947258841753,2.0100723556496645
Charlie,Germany,Mood Stabilizers,2017-01-01,9319298.0,18327.0,163,386.840490797546,368.0,136,42,135,10,3,1.5816675880605924,2.321947094978831
Charlie,Germany,Mood Stabilizers,2017-02-01,6102746.0,19098.0,218,409.5321100917431,428.0,182,44,182,12,3,1.65940127897437,1.9767144123880747
Charlie,Germany,Mood Stabilizers,2017-03-01,9032302.0,23021.0,193,389.01554404145077,368.0,164,42,164,13,3,1.6395238355257675,2.113566645194249
Charlie,Germany,Mood Stabilizers,2017-04-01,6346318.0,18286.0,162,394.58024691358025,404.0,135,42,135,12,3,1.7939761813509842,2.1016708132221282
Charlie,Germany,Mood Stabilizers,2017-05-01,9676451.0,27203.0,227,401.7621145374449,391.0,192,44,191,12,3,1.684786077122223,1.9422441008126738
Charlie,Germany,Mood Stabilizers,2017-06-01,6854158.0,18242.0,223,367.8789237668162,361.0,179,44,179,13,3,1.6145263480630059,2.0690738469291947
Charlie,Germany,Mood Stabilizers,2017-07-01,7896176.0,19630.0,236,413.73728813559325,404.0,199,43,198,13,3,1.5532441330932625,2.0369016931400417
Charlie,Germany,Mood Stabilizers,2017-08-01,13792384.0,30973.0,211,380.0379146919431,368.0,166,44,166,11,3,1.4181467614795777,1.9894293123615432
Charlie,Germany,Mood Stabilizers,2017-09-01,13908359.0,33945.0,199,400.7286432160804,391.0,169,43,169,11,3,1.780530445881004,2.236135628529773
Charlie,Germany,Mood Stabilizers,2017-10-01,10317814.0,27302.0,186,383.2795698924731,368.0,158,43,158,12,3,1.5863723882159162,2.082937881661851
Charlie,Germany,Mood Stabilizers,2017-11-01,10253451.0,29435.0,251,403.33067729083666,391.0,202,43,202,11,3,1.6333968912639556,2.1594880740958566
Charlie,Germany,Mood Stabilizers,2017-12-01,9424177.0,23467.0,171,392.32748538011697,404.0,149,44,149,8,3,1.6405930197328897,1.9899199539161032
Charlie,Germany,Mood Stabilizers,2018-01-01,5728204.0,16925.0,161,405.9254658385093,452.0,143,44,142,8,3,1.5826610566005506,1.9894851424642954
Charlie,Germany,Mood Stabilizers,2018-02-01,7984103.0,21646.0,200,397.345,368.0,172,43,172,9,3,1.5556648467380858,1.9096854606697582
Charlie,Germany,Mood Stabilizers,2018-03-01,11652396.0,23633.0,191,391.4816753926702,368.0,158,43,157,11,3,1.5070826643964597,2.0913465320543727
Charlie,Germany,Mood Stabilizers,2018-04-01,4884479.0,13195.0,166,382.31325301204816,368.0,139,43,139,9,3,1.5872147392771634,2.0942932026662864
Charlie,Germany,Mood Stabilizers,2018-05-01,11065635.0,23583.0,178,402.314606741573,391.0,149,44,149,8,3,1.5805608804595341,2.1862779230158154
Charlie,Germany,Mood Stabilizers,2018-06-01,14718919.0,38197.0,213,406.38497652582157,404.0,179,42,178,11,3,1.5523575064786275,2.045489479837626
Charlie,Germany,Mood Stabilizers,2018-07-01,11459156.0,28707.0,215,361.27906976744185,334.0,167,44,167,8,3,1.6443433466090631,1.9464196868323167
Charlie,Germany,Mood Stabilizers,2018-08-01,5047503.0,10780.0,192,415.9375,452.0,167,43,167,7,3,1.671419829153633,1.9365389001596045
Charlie,Germany,Mood Stabilizers,2018-09-01,5463734.0,15526.0,174,385.85632183908046,368.0,148,43,148,11,3,1.621329848815234,2.0633026710729205
Charlie,Germany,Mood Stabilizers,2018-10-01,15994178.0,37078.0,285,437.0561403508772,488.0,219,43,218,8,3,1.6055467068006943,1.9626272579493829
Charlie,Germany,Mood Stabilizers,2018-11-01,6505758.0,15183.0,190,421.06315789473683,428.0,162,44,162,7,3,1.5503192898389262,2.0093020126846977
Charlie,Germany,Mood Stabilizers,2018-12-01,8443720.0,16566.0,148,420.44594594594594,484.5,132,43,132,8,3,1.7236405518473938,1.909719043847332
Charlie,Germany,Mood Stabilizers,2019-01-01,2682367.0,6338.0,143,395.4055944055944,368.0,124,43,124,3,3,1.6420223756293242,1.8860391877291298
Charlie,Germany,Mood Stabilizers,2019-02-01,12402040.0,29103.0,189,419.63492063492066,452.0,158,42,158,6,3,1.6289979285037348,1.9187349962830687
Charlie,Germany,Mood Stabilizers,2019-03-01,18437782.0,37718.0,212,412.9669811320755,452.0,179,44,179,5,3,1.628699846107965,2.2263520929385514
Charlie,Germany,Mood Stabilizers,2019-04-01,6256059.0,14363.0,156,410.63461538461536,397.5,132,42,132,4,3,1.6101934210818545,2.065896456777875
Charlie,Poland,Analgesics,2018-01-01,1370448.0,3303.0,138,437.54347826086956,459.0,95,39,95,7,3,1.4169499746710914,2.35260552698016
Charlie,Poland,Analgesics,2018-02-01,2919960.0,6629.0,161,417.67080745341616,414.0,111,40,111,8,3,1.534884598544081,2.237890611678615
Charlie,Poland,Analgesics,2018-03-01,2837207.0,6786.0,168,412.5654761904762,435.0,117,41,117,7,3,1.3268385766513437,2.4188700567567065
Charlie,Poland,Analgesics,2018-04-01,2097468.0,4426.0,110,447.2181818181818,451.5,88,39,88,8,3,1.4217570892223335,2.283721758704269
Charlie,Poland,Analgesics,2018-05-01,2236021.0,5794.0,117,425.7435897435897,445.0,90,39,90,8,3,1.4902466317030836,2.263006023717561
Charlie,Poland,Analgesics,2018-06-01,3326895.0,10170.0,97,435.5360824742268,445.0,74,39,74,7,3,1.3305257012569605,2.4457947055360156
Charlie,Poland,Analgesics,2018-07-01,1768312.0,5602.0,127,418.13385826771656,414.0,96,39,96,8,3,1.2868203294385037,2.532705839956997
Charlie,Poland,Analgesics,2018-08-01,3077711.0,6646.0,173,465.0,460.0,117,41,117,7,3,1.4093872815600783,2.355256251861151
Charlie,Poland,Analgesics,2018-09-01,1489982.0,3495.0,82,431.9634146341463,440.0,70,36,70,6,3,1.412710299530827,2.4740808766094977
Charlie,Poland,Analgesics,2018-10-01,3656973.0,8502.0,161,423.2422360248447,458.0,109,41,109,6,3,1.378571769330728,2.370356114974574
Charlie,Poland,Analgesics,2018-11-01,2867840.0,6098.0,149,458.744966442953,460.0,107,42,107,6,3,1.3708198565031495,2.5219753808769623
Charlie,Poland,Analgesics,2018-12-01,2887896.0,6722.0,147,431.5578231292517,435.0,105,40,105,7,3,1.5282757290201354,2.430465629159593
Charlie,Poland,Antibiotics,2018-01-01,1624690.0,3630.0,106,429.8490566037736,448.0,78,33,78,8,3,1.4023066608238788,2.453065814279528
Charlie,Poland,Antibiotics,2018-02-01,3577364.0,6758.0,128,437.3515625,439.0,96,34,96,8,3,1.4359913842890333,2.1580019632893146
Charlie,Poland,Antibiotics,2018-03-01,1356733.0,4060.0,126,430.515873015873,451.0,94,34,94,8,3,1.35585928632848,2.09266801531427
Charlie,Poland,Antibiotics,2018-04-01,2451700.0,5561.0,98,457.2448979591837,458.0,77,31,77,7,3,1.28207164635669,2.282655430520458
Charlie,Poland,Antibiotics,2018-05-01,2515193.0,5857.0,99,409.1515151515151,450.0,75,32,75,7,3,1.5781355565235708,2.329935451206825
Charlie,Poland,Antibiotics,2018-06-01,2196239.0,5895.0,84,363.01190476190476,400.0,69,31,69,8,3,1.433531398869002,2.364934152873969
Charlie,Poland,Antibiotics,2018-07-01,1472927.0,3553.0,104,415.08653846153845,448.0,78,33,78,8,3,1.4678530231173672,2.372210253940074
Charlie,Poland,Antibiotics,2018-08-01,1392181.0,3135.0,127,431.56692913385825,430.0,94,34,94,7,3,1.5214188548345327,2.2943582829826643
Charlie,Poland,Antibiotics,2018-09-01,2848802.0,5263.0,115,419.9304347826087,450.0,81,35,81,6,3,1.496002733000232,2.3379040787127328
Charlie,Poland,Antibiotics,2018-10-01,1286205.0,3291.0,122,423.0983606557377,449.0,97,34,97,6,3,1.3718208196942852,2.264722138577881
Charlie,Poland,Antibiotics,2018-11-01,2580190.0,7034.0,116,377.0258620689655,427.0,91,34,91,7,3,1.4724817651637938,2.1421639793481706
Charlie,Poland,Antibiotics,2018-12-01,1483743.0,3536.0,95,413.2526315789474,450.0,76,33,76,7,3,1.4562338012040918,2.282222952301865
Charlie,Poland,Antimalarial,2018-01-01,1345599.0,3030.0,115,336.32173913043476,377.0,86,34,86,7,3,1.420678334626632,2.2998153573157207
Charlie,Poland,Antimalarial,2018-02-01,2983434.0,6831.0,137,329.05109489051097,377.0,99,35,99,8,3,1.4757223585624004,2.414281836340888
Charlie,Poland,Antimalarial,2018-03-01,2283625.0,6210.0,134,343.9179104477612,377.0,95,35,95,8,3,1.4866290812856846,2.5056756956389745
Charlie,Poland,Antimalarial,2018-04-01,918593.0,2130.0,91,415.4835164835165,474.0,74,31,74,7,3,1.4294744592774289,2.5422489623479474
Charlie,Poland,Antimalarial,2018-05-01,1474814.0,4961.0,105,336.1333333333333,262.0,80,33,80,7,3,1.4233955338975233,2.216395230587758
Charlie,Poland,Antimalarial,2018-06-01,2282251.0,4713.0,106,341.49056603773585,377.0,89,33,89,8,3,1.392844423708185,2.2755680163965817
Charlie,Poland,Antimalarial,2018-07-01,1278840.0,3367.0,104,359.15384615384613,408.0,86,34,86,7,3,1.475995712521614,2.23623342010956
Charlie,Poland,Antimalarial,2018-08-01,3084858.0,6492.0,143,327.95104895104896,262.0,106,35,106,7,3,1.4459956317912797,2.324613891255218
Charlie,Poland,Antimalarial,2018-09-01,2073445.0,5377.0,116,375.5948275862069,408.5,88,34,88,7,3,1.4264691833505292,2.286496687422093
Charlie,Poland,Antimalarial,2018-10-01,1900404.0,5804.0,135,333.7037037037037,402.0,98,35,98,7,3,1.4654435183702728,2.2956635653050506
Charlie,Poland,Antimalarial,2018-11-01,2701484.0,9855.0,142,335.1478873239437,377.0,102,34,102,8,3,1.5177002524385774,2.2307820120473894
Charlie,Poland,Antimalarial,2018-12-01,920615.0,2335.0,119,315.1344537815126,262.0,91,34,91,7,3,1.3747815653285371,2.3504641266008
Charlie,Poland,Antipiretics,2018-01-01,3155050.0,5995.0,137,482.8905109489051,487.0,102,34,102,8,3,1.3858832236944403,2.3284780219993695
Charlie,Poland,Antipiretics,2018-02-01,2038205.0,4146.0,108,492.68518518518516,492.0,79,33,79,7,3,1.5013324250055244,2.3246286903516933
Charlie,Poland,Antipiretics,2018-03-01,1240806.0,2993.0,126,470.1746031746032,487.0,95,34,95,7,3,1.3885170182011772,2.33216315491005
Charlie,Poland,Antipiretics,2018-04-01,555063.0,1463.0,83,440.03614457831327,470.0,69,31,69,7,3,1.3475919111678283,2.1869067807822367
Charlie,Poland,Antipiretics,2018-05-01,3301327.0,5906.0,97,508.07216494845363,548.0,76,33,76,5,3,1.555250939479866,2.4021899188664695
Charlie,Poland,Antipiretics,2018-06-01,1801291.0,4267.0,108,468.64814814814815,490.0,85,35,85,7,3,1.4151100703345203,2.447420416836649
Charlie,Poland,Antipiretics,2018-07-01,1841078.0,3689.0,116,464.2931034482759,470.0,89,31,89,7,3,1.4423134131586532,2.1967771387007917
Charlie,Poland,Antipiretics,2018-08-01,4261992.0,10454.0,131,471.51908396946567,487.0,94,31,94,7,3,1.4846199466498502,2.2017682514441717
Charlie,Poland,Antipiretics,2018-09-01,1692913.0,3115.0,104,441.9519230769231,453.0,83,32,83,6,3,1.4090360678357727,2.3959604840931505
Charlie,Poland,Antipiretics,2018-10-01,1584611.0,3181.0,138,462.3478260869565,487.0,97,35,97,7,3,1.3834067377854251,2.5234458806973907
Charlie,Poland,Antipiretics,2018-11-01,3846255.0,8912.0,109,475.6697247706422,492.0,83,32,83,7,3,1.4651346456977208,2.496978590239378
Charlie,Poland,Antipiretics,2018-12-01,2000714.0,4128.0,102,440.27450980392155,470.0,81,34,81,6,3,1.5106085599540748,2.0705409355267763
Charlie,Poland,Antiseptics,2018-01-01,1710440.0,3989.0,170,427.9117647058824,469.0,117,47,117,8,3,1.4813871471457098,2.344644633360291
Charlie,Poland,Antiseptics,2018-02-01,1982852.0,4734.0,155,418.8451612903226,416.0,108,48,108,8,3,1.4028455357996281,2.4340374002205456
Charlie,Poland,Antiseptics,2018-03-01,3213393.0,6546.0,182,395.6098901098901,375.0,122,47,122,8,3,1.3645432770968182,2.319459523363149
Charlie,Poland,Antiseptics,2018-04-01,1943291.0,4243.0,133,394.5263157894737,375.0,95,44,95,8,3,1.4767823303634287,2.3136221401446
Charlie,Poland,Antiseptics,2018-05-01,2301084.0,6473.0,134,393.1119402985075,374.0,98,44,98,8,3,1.3800616238560592,2.3843254320679583
Charlie,Poland,Antiseptics,2018-06-01,2093271.0,6973.0,143,415.6083916083916,390.0,107,44,107,7,3,1.4726486265329526,2.337993779387247
Charlie,Poland,Antiseptics,2018-07-01,1917164.0,3696.0,138,429.731884057971,445.0,102,47,102,8,3,1.3775270480316597,2.350959689412038
Charlie,Poland,Antiseptics,2018-08-01,1468970.0,4382.0,167,369.3353293413174,345.0,112,47,112,7,3,1.4307380363818285,2.394680885416138
Charlie,Poland,Antiseptics,2018-09-01,2181872.0,6486.0,147,377.19727891156464,347.0,105,44,105,7,3,1.393419754286691,2.0700315370615057
Charlie,Poland,Antiseptics,2018-10-01,2890177.0,6732.0,182,418.02197802197804,457.0,127,47,127,7,3,1.4773395265360159,2.4031355308615985
Charlie,Poland,Antiseptics,2018-11-01,3809601.0,9318.0,204,401.47549019607845,375.0,119,49,119,8,3,1.536971206963071,2.370650721178136
Charlie,Poland,Antiseptics,2018-12-01,2565728.0,6115.0,168,395.20238095238096,373.0,111,47,111,7,3,1.389459488410661,2.2862248730444015
Charlie,Poland,Mood Stabilizers,2018-01-01,1335358.0,3616.0,169,418.698224852071,452.0,120,43,120,8,3,1.5243130556842186,2.2377123619575663
Charlie,Poland,Mood Stabilizers,2018-02-01,2031783.0,5302.0,143,383.3286713286713,361.0,101,43,101,8,3,1.419301968074212,2.43370232013847
Charlie,Poland,Mood Stabilizers,2018-03-01,2302398.0,7805.0,181,412.61878453038673,452.0,117,42,117,8,3,1.441883157914025,2.3015776293310917
Charlie,Poland,Mood Stabilizers,2018-04-01,2963355.0,6670.0,116,430.55172413793105,489.0,86,41,86,7,3,1.5276918536531314,2.3761697195015996
Charlie,Poland,Mood Stabilizers,2018-05-01,1166166.0,2897.0,110,401.9727272727273,397.5,83,39,83,7,3,1.438068656423314,2.134715662937063
Charlie,Poland,Mood Stabilizers,2018-06-01,1812492.0,3770.0,115,423.24347826086955,481.0,89,43,89,7,3,1.4675382089150097,2.3673126972426592
Charlie,Poland,Mood Stabilizers,2018-07-01,3248087.0,8543.0,145,383.9862068965517,391.0,111,42,111,8,3,1.389923828173514,2.3704161632688474
Charlie,Poland,Mood Stabilizers,2018-08-01,1334698.0,4123.0,160,381.88125,368.0,111,44,111,6,3,1.398068190683664,2.3248367675352943
Charlie,Poland,Mood Stabilizers,2018-09-01,3623111.0,7545.0,135,405.48148148148147,404.0,97,43,97,7,3,1.3951763985243746,2.2347515864774956
Charlie,Poland,Mood Stabilizers,2018-10-01,2705086.0,5644.0,152,418.5328947368421,481.0,98,42,98,6,3,1.5717608476423852,2.078264736584197
Charlie,Poland,Mood Stabilizers,2018-11-01,2070710.0,5449.0,148,413.22297297297297,404.0,105,42,105,7,3,1.3949078018066285,2.216422473839107
Charlie,Poland,Mood Stabilizers,2018-12-01,1362942.0,5018.0,130,435.83846153846156,488.0,97,41,97,7,3,1.4441915141773776,2.2499661267873607
Delta,Germany,Analgesics,2017-01-01,8211807.0,19809.0,197,454.38071065989845,460.0,170,42,170,12,4,1.5729254333962097,2.143972565104495
Delta,Germany,Analgesics,2017-02-01,10020701.0,23281.0,223,431.66367713004485,458.0,186,42,186,13,4,1.5924569797758672,2.0217182031669503
Delta,Germany,Analgesics,2017-03-01,11421020.0,24458.0,255,414.87450980392157,445.0,201,42,201,12,4,1.651920398492053,2.1402200631878987
Delta,Germany,Analgesics,2017-04-01,13678556.0,30421.0,225,432.28,445.0,193,42,193,12,4,1.5858715027227188,2.1809301910380694
Delta,Germany,Analgesics,2017-05-01,16706200.0,52333.0,284,426.27464788732397,451.5,219,42,219,13,4,1.6089381168067738,1.9655630747851653
Delta,Germany,Analgesics,2017-06-01,19466391.0,59994.0,287,433.1219512195122,458.0,220,42,220,12,4,1.5074260605882597,2.1430559536508373
Delta,Germany,Analgesics,2017-07-01,15560725.0,35309.0,300,434.6566666666667,445.0,234,42,234,13,4,1.631476666886025,2.111838274112316
Delta,Germany,Analgesics,2017-08-01,19913708.0,38034.0,268,437.1268656716418,458.0,223,42,222,11,4,1.6229786595476487,2.053918252017759
Delta,Germany,Analgesics,2017-09-01,13156758.0,30999.0,266,446.93609022556393,458.0,213,41,212,12,4,1.5202703868175786,1.9656519231316238
Delta,Germany,Analgesics,2017-10-01,21306885.0,49430.0,266,415.1578947368421,445.0,211,42,211,10,4,1.6364551053155825,2.093452955570155
Delta,Germany,Analgesics,2017-11-01,14633311.0,33189.0,288,427.35069444444446,445.0,219,42,219,12,4,1.6227695068830679,2.0537154543265768
Delta,Germany,Analgesics,2017-12-01,12907779.0,27041.0,208,435.0192307692308,445.0,175,42,175,11,4,1.5542961245459983,2.021032074327798
Delta,Germany,Analgesics,2018-01-01,33356415.0,64695.0,196,427.1275510204082,458.0,172,41,172,9,4,1.6355892087383173,2.094867539670479
Delta,Germany,Analgesics,2018-02-01,15465998.0,39185.0,234,420.1666666666667,445.0,195,42,194,8,4,1.657007512265777,2.096054543924058
Delta,Germany,Analgesics,2018-03-01,18411302.0,37092.0,253,457.9169960474308,536.0,205,42,205,10,4,1.5749813297359676,2.090269855988952
Delta,Germany,Analgesics,2018-04-01,11194661.0,33956.0,249,437.2329317269076,458.0,209,42,209,9,4,1.6649960520956129,2.0026390106042444
