team,country,product_class,date,metric,method,split,observed,prediction
Delta,Germany,Antiseptics,2018-09-01,distinct_customers,moving_average,validation,215.0,221.33333333333334
Delta,Germany,Antiseptics,2018-09-01,distinct_customers,exponential_smoothing,validation,215.0,217.10171266362678
Delta,Germany,Antiseptics,2018-10-01,distinct_customers,seasonal_naive,validation,280.0,224.0
Delta,Germany,Antiseptics,2018-10-01,distinct_customers,moving_average,validation,280.0,213.33333333333334
Delta,Germany,Antiseptics,2018-10-01,distinct_customers,exponential_smoothing,validation,280.0,216.47119886453874
Delta,Germany,Antiseptics,2018-11-01,distinct_customers,seasonal_naive,validation,227.0,259.0
Delta,Germany,Antiseptics,2018-11-01,distinct_customers,moving_average,validation,227.0,229.66666666666666
Delta,Germany,Antiseptics,2018-11-01,distinct_customers,exponential_smoothing,validation,227.0,235.5298392051771
Delta,Germany,Antiseptics,2018-12-01,distinct_customers,seasonal_naive,validation,164.0,195.0
Delta,Germany,Antiseptics,2018-12-01,distinct_customers,moving_average,validation,164.0,240.66666666666666
Delta,Germany,Antiseptics,2018-12-01,distinct_customers,exponential_smoothing,validation,164.0,232.97088744362395
Delta,Germany,Antiseptics,2019-01-01,distinct_customers,seasonal_naive,test,195.0,209.0
Delta,Germany,Antiseptics,2019-01-01,distinct_customers,moving_average,test,195.0,223.66666666666666
Delta,Germany,Antiseptics,2019-01-01,distinct_customers,exponential_smoothing,test,195.0,212.27962121053673
Delta,Germany,Antiseptics,2019-02-01,distinct_customers,seasonal_naive,test,211.0,224.0
Delta,Germany,Antiseptics,2019-02-01,distinct_customers,moving_average,test,211.0,195.33333333333334
Delta,Germany,Antiseptics,2019-02-01,distinct_customers,exponential_smoothing,test,211.0,207.0957348473757
Delta,Germany,Antiseptics,2019-03-01,distinct_customers,seasonal_naive,test,242.0,246.0
Delta,Germany,Antiseptics,2019-03-01,distinct_customers,moving_average,test,242.0,190.0
Delta,Germany,Antiseptics,2019-03-01,distinct_customers,exponential_smoothing,test,242.0,208.26701439316298
Delta,Germany,Antiseptics,2019-04-01,distinct_customers,seasonal_naive,test,203.0,206.0
Delta,Germany,Antiseptics,2019-04-01,distinct_customers,moving_average,test,203.0,216.0
Delta,Germany,Antiseptics,2019-04-01,distinct_customers,exponential_smoothing,test,203.0,218.38691007521408
Delta,Germany,Antiseptics,2018-07-01,transaction_count,seasonal_naive,validation,300.0,303.0
Delta,Germany,Antiseptics,2018-07-01,transaction_count,moving_average,validation,300.0,285.3333333333333
Delta,Germany,Antiseptics,2018-07-01,transaction_count,exponential_smoothing,validation,300.0,294.2007266983276
Delta,Germany,Antiseptics,2018-08-01,transaction_count,seasonal_naive,validation,235.0,313.0
Delta,Germany,Antiseptics,2018-08-01,transaction_count,moving_average,validation,235.0,297.3333333333333
Delta,Germany,Antiseptics,2018-08-01,transaction_count,exponential_smoothing,validation,235.0,295.94050868882937
Delta,Germany,Antiseptics,2018-09-01,transaction_count,seasonal_naive,validation,267.0,310.0
Delta,Germany,Antiseptics,2018-09-01,transaction_count,moving_average,validation,267.0,284.0
Delta,Germany,Antiseptics,2018-09-01,transaction_count,exponential_smoothing,validation,267.0,277.65835608218055
Delta,Germany,Antiseptics,2018-10-01,transaction_count,seasonal_naive,validation,374.0,288.0
Delta,Germany,Antiseptics,2018-10-01,transaction_count,moving_average,validation,374.0,267.3333333333333
Delta,Germany,Antiseptics,2018-10-01,transaction_count,exponential_smoothing,validation,374.0,274.4608492575264
Delta,Germany,Antiseptics,2018-11-01,transaction_count,seasonal_naive,validation,294.0,343.0
Delta,Germany,Antiseptics,2018-11-01,transaction_count,moving_average,validation,294.0,292.0
Delta,Germany,Antiseptics,2018-11-01,transaction_count,exponential_smoothing,validation,294.0,304.32259448026844
Delta,Germany,Antiseptics,2018-12-01,transaction_count,seasonal_naive,validation,200.0,255.0
Delta,Germany,Antiseptics,2018-12-01,transaction_count,moving_average,validation,200.0,311.6666666666667
Delta,Germany,Antiseptics,2018-12-01,transaction_count,exponential_smoothing,validation,200.0,301.2258161361879
Delta,Germany,Antiseptics,2019-01-01,transaction_count,seasonal_naive,test,240.0,264.0
Delta,Germany,Antiseptics,2019-01-01,transaction_count,moving_average,test,240.0,289.3333333333333
Delta,Germany,Antiseptics,2019-01-01,transaction_count,exponential_smoothing,test,240.0,270.85807129533157
Delta,Germany,Antiseptics,2019-02-01,transaction_count,seasonal_naive,test,264.0,298.0
Delta,Germany,Antiseptics,2019-02-01,transaction_count,moving_average,test,264.0,244.66666666666666
Delta,Germany,Antiseptics,2019-02-01,transaction_count,exponential_smoothing,test,264.0,261.6006499067321
Delta,Germany,Antiseptics,2019-03-01,transaction_count,seasonal_naive,test,303.0,322.0
Delta,Germany,Antiseptics,2019-03-01,transaction_count,moving_average,test,303.0,234.66666666666666
Delta,Germany,Antiseptics,2019-03-01,transaction_count,exponential_smoothing,test,303.0,262.3204549347125
Delta,Germany,Antiseptics,2019-04-01,transaction_count,seasonal_naive,test,240.0,264.0
Delta,Germany,Antiseptics,2019-04-01,transaction_count,moving_average,test,240.0,269.0
Delta,Germany,Antiseptics,2019-04-01,transaction_count,exponential_smoothing,test,240.0,274.52431845429874
Delta,Germany,Antiseptics,2018-07-01,distinct_products,seasonal_naive,validation,49.0,49.0
Delta,Germany,Antiseptics,2018-07-01,distinct_products,moving_average,validation,49.0,48.666666666666664
Delta,Germany,Antiseptics,2018-07-01,distinct_products,exponential_smoothing,validation,49.0,48.697965330781436
Delta,Germany,Antiseptics,2018-08-01,distinct_products,seasonal_naive,validation,49.0,49.0
Delta,Germany,Antiseptics,2018-08-01,distinct_products,moving_average,validation,49.0,48.666666666666664
Delta,Germany,Antiseptics,2018-08-01,distinct_products,exponential_smoothing,validation,49.0,48.788575731547
Delta,Germany,Antiseptics,2018-09-01,distinct_products,seasonal_naive,validation,49.0,49.0
Delta,Germany,Antiseptics,2018-09-01,distinct_products,moving_average,validation,49.0,48.666666666666664
Delta,Germany,Antiseptics,2018-09-01,distinct_products,exponential_smoothing,validation,49.0,48.85200301208289
Delta,Germany,Antiseptics,2018-10-01,distinct_products,seasonal_naive,validation,49.0,49.0
Delta,Germany,Antiseptics,2018-10-01,distinct_products,moving_average,validation,49.0,49.0
Delta,Germany,Antiseptics,2018-10-01,distinct_products,exponential_smoothing,validation,49.0,48.89640210845802
Delta,Germany,Antiseptics,2018-11-01,distinct_products,seasonal_naive,validation,49.0,49.0
Delta,Germany,Antiseptics,2018-11-01,distinct_products,moving_average,validation,49.0,49.0
Delta,Germany,Antiseptics,2018-11-01,distinct_products,exponential_smoothing,validation,49.0,48.927481475920615
Delta,Germany,Antiseptics,2018-12-01,distinct_products,seasonal_naive,validation,46.0,49.0
Delta,Germany,Antiseptics,2018-12-01,distinct_products,moving_average,validation,46.0,49.0
Delta,Germany,Antiseptics,2018-12-01,distinct_products,exponential_smoothing,validation,46.0,48.94923703314443
Delta,Germany,Antiseptics,2019-01-01,distinct_products,seasonal_naive,test,49.0,49.0
Delta,Germany,Antiseptics,2019-01-01,distinct_products,moving_average,test,49.0,48.0
Delta,Germany,Antiseptics,2019-01-01,distinct_products,exponential_smoothing,test,49.0,48.06446592320109
Delta,Germany,Antiseptics,2019-02-01,distinct_products,seasonal_naive,test,49.0,49.0
Delta,Germany,Antiseptics,2019-02-01,distinct_products,moving_average,test,49.0,48.0
Delta,Germany,Antiseptics,2019-02-01,distinct_products,exponential_smoothing,test,49.0,48.34512614624076
Delta,Germany,Antiseptics,2019-03-01,distinct_products,seasonal_naive,test,49.0,49.0
Delta,Germany,Antiseptics,2019-03-01,distinct_products,moving_average,test,49.0,48.0
Delta,Germany,Antiseptics,2019-03-01,distinct_products,exponential_smoothing,test,49.0,48.541588302368524
Delta,Germany,Antiseptics,2019-04-01,distinct_products,seasonal_naive,test,49.0,49.0
Delta,Germany,Antiseptics,2019-04-01,distinct_products,moving_average,test,49.0,49.0
Delta,Germany,Antiseptics,2019-04-01,distinct_products,exponential_smoothing,test,49.0,48.67911181165796
Delta,Germany,Antiseptics,2018-07-01,distinct_cities,seasonal_naive,validation,231.0,227.0
Delta,Germany,Antiseptics,2018-07-01,distinct_cities,moving_average,validation,231.0,219.66666666666666
Delta,Germany,Antiseptics,2018-07-01,distinct_cities,exponential_smoothing,validation,231.0,225.13385384838722
Delta,Germany,Antiseptics,2018-08-01,distinct_cities,seasonal_naive,validation,194.0,241.0
Delta,Germany,Antiseptics,2018-08-01,distinct_cities,moving_average,validation,194.0,228.0
Delta,Germany,Antiseptics,2018-08-01,distinct_cities,exponential_smoothing,validation,194.0,226.89369769387105
Delta,Germany,Antiseptics,2018-09-01,distinct_cities,seasonal_naive,validation,215.0,230.0
Delta,Germany,Antiseptics,2018-09-01,distinct_cities,moving_average,validation,215.0,221.33333333333334
Delta,Germany,Antiseptics,2018-09-01,distinct_cities,exponential_smoothing,validation,215.0,217.0255883857097
Delta,Germany,Antiseptics,2018-10-01,distinct_cities,seasonal_naive,validation,279.0,224.0
Delta,Germany,Antiseptics,2018-10-01,distinct_cities,moving_average,validation,279.0,213.33333333333334
Delta,Germany,Antiseptics,2018-10-01,distinct_cities,exponential_smoothing,validation,279.0,216.4179118699968
Delta,Germany,Antiseptics,2018-11-01,distinct_cities,seasonal_naive,validation,227.0,259.0
Delta,Germany,Antiseptics,2018-11-01,distinct_cities,moving_average,validation,227.0,229.33333333333334
Delta,Germany,Antiseptics,2018-11-01,distinct_cities,exponential_smoothing,validation,227.0,235.19253830899777
Delta,Germany,Antiseptics,2018-12-01,distinct_cities,seasonal_naive,validation,164.0,195.0
Delta,Germany,Antiseptics,2018-12-01,distinct_cities,moving_average,validation,164.0,240.33333333333334
Delta,Germany,Antiseptics,2018-12-01,distinct_cities,exponential_smoothing,validation,164.0,232.73477681629842
Delta,Germany,Antiseptics,2019-01-01,distinct_cities,seasonal_naive,test,195.0,208.0
Delta,Germany,Antiseptics,2019-01-01,distinct_cities,moving_average,test,195.0,223.33333333333334
Delta,Germany,Antiseptics,2019-01-01,distinct_cities,exponential_smoothing,test,195.0,212.11434377140887
Delta,Germany,Antiseptics,2019-02-01,distinct_cities,seasonal_naive,test,210.0,224.0
Delta,Germany,Antiseptics,2019-02-01,distinct_cities,moving_average,test,210.0,195.33333333333334
Delta,Germany,Antiseptics,2019-02-01,distinct_cities,exponential_smoothing,test,210.0,206.98004063998619
Delta,Germany,Antiseptics,2019-03-01,distinct_cities,seasonal_naive,test,241.0,245.0
Delta,Germany,Antiseptics,2019-03-01,distinct_cities,moving_average,test,241.0,189.66666666666666
Delta,Germany,Antiseptics,2019-03-01,distinct_cities,exponential_smoothing,test,241.0,207.88602844799033
Delta,Germany,Antiseptics,2019-04-01,distinct_cities,seasonal_naive,test,203.0,206.0
Delta,Germany,Antiseptics,2019-04-01,distinct_cities,moving_average,test,203.0,215.33333333333334
Delta,Germany,Antiseptics,2019-04-01,distinct_cities,exponential_smoothing,test,203.0,217.82021991359323
Delta,Germany,Antiseptics,2018-07-01,distributor_count,seasonal_naive,validation,7.0,13.0
Delta,Germany,Antiseptics,2018-07-01,distributor_count,moving_average,validation,7.0,9.666666666666666
Delta,Germany,Antiseptics,2018-07-01,distributor_count,exponential_smoothing,validation,7.0,9.842156062289757
Delta,Germany,Antiseptics,2018-08-01,distributor_count,seasonal_naive,validation,9.0,11.0
Delta,Germany,Antiseptics,2018-08-01,distributor_count,moving_average,validation,9.0,9.0
Delta,Germany,Antiseptics,2018-08-01,distributor_count,exponential_smoothing,validation,9.0,8.989509243602829
Delta,Germany,Antiseptics,2018-09-01,distributor_count,seasonal_naive,validation,12.0,12.0
Delta,Germany,Antiseptics,2018-09-01,distributor_count,moving_average,validation,12.0,9.0
Delta,Germany,Antiseptics,2018-09-01,distributor_count,exponential_smoothing,validation,12.0,8.992656470521979
Delta,Germany,Antiseptics,2018-10-01,distributor_count,seasonal_naive,validation,9.0,12.0
Delta,Germany,Antiseptics,2018-10-01,distributor_count,moving_average,validation,9.0,9.333333333333334
Delta,Germany,Antiseptics,2018-10-01,distributor_count,exponential_smoothing,validation,9.0,9.894859529365384
Delta,Germany,Antiseptics,2018-11-01,distributor_count,seasonal_naive,validation,8.0,12.0
Delta,Germany,Antiseptics,2018-11-01,distributor_count,moving_average,validation,8.0,10.0
Delta,Germany,Antiseptics,2018-11-01,distributor_count,exponential_smoothing,validation,8.0,9.626401670555769
Delta,Germany,Antiseptics,2018-12-01,distributor_count,seasonal_naive,validation,11.0,12.0
Delta,Germany,Antiseptics,2018-12-01,distributor_count,moving_average,validation,11.0,9.666666666666666
Delta,Germany,Antiseptics,2018-12-01,distributor_count,exponential_smoothing,validation,11.0,9.138481169389038
Delta,Germany,Antiseptics,2019-01-01,distributor_count,seasonal_naive,test,4.0,9.0
Delta,Germany,Antiseptics,2019-01-01,distributor_count,moving_average,test,4.0,9.333333333333334
Delta,Germany,Antiseptics,2019-01-01,distributor_count,exponential_smoothing,test,4.0,9.696936818572325
Delta,Germany,Antiseptics,2019-02-01,distributor_count,seasonal_naive,test,8.0,6.0
Delta,Germany,Antiseptics,2019-02-01,distributor_count,moving_average,test,8.0,7.666666666666667
Delta,Germany,Antiseptics,2019-02-01,distributor_count,exponential_smoothing,test,8.0,7.987855773000628
Delta,Germany,Antiseptics,2019-03-01,distributor_count,seasonal_naive,test,4.0,10.0
Delta,Germany,Antiseptics,2019-03-01,distributor_count,moving_average,test,4.0,7.666666666666667
Delta,Germany,Antiseptics,2019-03-01,distributor_count,exponential_smoothing,test,4.0,7.99149904110044
Delta,Germany,Antiseptics,2019-04-01,distributor_count,seasonal_naive,test,4.0,9.0
Delta,Germany,Antiseptics,2019-04-01,distributor_count,moving_average,test,4.0,5.333333333333333
Delta,Germany,Antiseptics,2019-04-01,distributor_count,exponential_smoothing,test,4.0,6.794049328770307
Delta,Germany,Antiseptics,2018-07-01,workload,seasonal_naive,validation,5.2072845230046045,5.531692102128208
Delta,Germany,Antiseptics,2018-07-01,workload,moving_average,validation,5.2072845230046045,5.136471089074199
Delta,Germany,Antiseptics,2018-07-01,workload,exponential_smoothing,validation,5.2072845230046045,5.268274420203608
Delta,Germany,Antiseptics,2018-08-01,workload,seasonal_naive,validation,4.351379364006139,5.65748709445464
Delta,Germany,Antiseptics,2018-08-01,workload,moving_average,validation,4.351379364006139,5.2543451352443915
Delta,Germany,Antiseptics,2018-08-01,workload,exponential_smoothing,validation,4.351379364006139,5.249977451043907
Delta,Germany,Antiseptics,2018-09-01,workload,seasonal_naive,validation,4.924360893782801,5.557429945158139
Delta,Germany,Antiseptics,2018-09-01,workload,moving_average,validation,4.924360893782801,5.067421144703093
Delta,Germany,Antiseptics,2018-09-01,workload,exponential_smoothing,validation,4.924360893782801,4.980398024932576
Delta,Germany,Antiseptics,2018-10-01,workload,seasonal_naive,validation,6.427439174903679,5.186796097749445
Delta,Germany,Antiseptics,2018-10-01,workload,moving_average,validation,6.427439174903679,4.827674926931182
Delta,Germany,Antiseptics,2018-10-01,workload,exponential_smoothing,validation,6.427439174903679,4.9635868855876435
Delta,Germany,Antiseptics,2018-11-01,workload,seasonal_naive,validation,5.230245661482984,5.9795499425823975
Delta,Germany,Antiseptics,2018-11-01,workload,moving_average,validation,5.230245661482984,5.234393144230872
Delta,Germany,Antiseptics,2018-11-01,workload,exponential_smoothing,validation,5.230245661482984,5.402742572382454
Delta,Germany,Antiseptics,2018-12-01,workload,seasonal_naive,validation,3.8350440559365513,4.569549084001417
Delta,Germany,Antiseptics,2018-12-01,workload,moving_average,validation,3.8350440559365513,5.527348576723154
Delta,Germany,Antiseptics,2018-12-01,workload,exponential_smoothing,validation,3.8350440559365513,5.350993499112613
Delta,Germany,Antiseptics,2019-01-01,workload,seasonal_naive,test,4.278149650664863,4.895534305676294
Delta,Germany,Antiseptics,2019-01-01,workload,moving_average,test,4.278149650664863,5.164242964107738
Delta,Germany,Antiseptics,2019-01-01,workload,exponential_smoothing,test,4.278149650664863,4.8962086661597946
Delta,Germany,Antiseptics,2019-02-01,workload,seasonal_naive,test,4.7400817798383725,5.2980397522993865
Delta,Germany,Antiseptics,2019-02-01,workload,moving_average,test,4.7400817798383725,4.447813122694799
Delta,Germany,Antiseptics,2019-02-01,workload,exponential_smoothing,test,4.7400817798383725,4.710790961511315
Delta,Germany,Antiseptics,2019-03-01,workload,seasonal_naive,test,5.110736823465019,5.664352254311686
Delta,Germany,Antiseptics,2019-03-01,workload,moving_average,test,5.110736823465019,4.284425162146596
Delta,Germany,Antiseptics,2019-03-01,workload,exponential_smoothing,test,5.110736823465019,4.719578207009432
Delta,Germany,Antiseptics,2019-04-01,workload,seasonal_naive,test,4.345424836601307,4.853662384494028
Delta,Germany,Antiseptics,2019-04-01,workload,moving_average,test,4.345424836601307,4.709656084656085
Delta,Germany,Antiseptics,2019-04-01,workload,exponential_smoothing,test,4.345424836601307,4.836925791946108
Delta,Germany,Mood Stabilizers,2018-07-01,total_sales,seasonal_naive,validation,16597616.0,13920033.0
Delta,Germany,Mood Stabilizers,2018-07-01,total_sales,moving_average,validation,16597616.0,11942781.666666666
Delta,Germany,Mood Stabilizers,2018-07-01,total_sales,exponential_smoothing,validation,16597616.0,14132337.514931908
Delta,Germany,Mood Stabilizers,2018-08-01,total_sales,seasonal_naive,validation,13050279.0,8499493.0
Delta,Germany,Mood Stabilizers,2018-08-01,total_sales,moving_average,validation,13050279.0,14118666.666666666
Delta,Germany,Mood Stabilizers,2018-08-01,total_sales,exponential_smoothing,validation,13050279.0,14871921.060452335
Delta,Germany,Mood Stabilizers,2018-09-01,total_sales,seasonal_naive,validation,9229826.0,29340509.0
Delta,Germany,Mood Stabilizers,2018-09-01,total_sales,moving_average,validation,9229826.0,16590913.333333334
Delta,Germany,Mood Stabilizers,2018-09-01,total_sales,exponential_smoothing,validation,9229826.0,14325428.442316633
Delta,Germany,Mood Stabilizers,2018-10-01,total_sales,seasonal_naive,validation,17502913.0,15031694.0
Delta,Germany,Mood Stabilizers,2018-10-01,total_sales,moving_average,validation,17502913.0,12959240.333333334
Delta,Germany,Mood Stabilizers,2018-10-01,total_sales,exponential_smoothing,validation,17502913.0,12796747.709621642
Delta,Germany,Mood Stabilizers,2018-11-01,total_sales,seasonal_naive,validation,13705767.0,25333659.0
Delta,Germany,Mood Stabilizers,2018-11-01,total_sales,moving_average,validation,13705767.0,13261006.0
Delta,Germany,Mood Stabilizers,2018-11-01,total_sales,exponential_smoothing,validation,13705767.0,14208597.296735149
Delta,Germany,Mood Stabilizers,2018-12-01,total_sales,seasonal_naive,validation,3761356.0,4998881.0
Delta,Germany,Mood Stabilizers,2018-12-01,total_sales,moving_average,validation,3761356.0,13479502.0
Delta,Germany,Mood Stabilizers,2018-12-01,total_sales,exponential_smoothing,validation,3761356.0,14057748.207714602
Delta,Germany,Mood Stabilizers,2019-01-01,total_sales,seasonal_naive,test,7272061.0,9415978.0
Delta,Germany,Mood Stabilizers,2019-01-01,total_sales,moving_average,test,7272061.0,11656678.666666666
Delta,Germany,Mood Stabilizers,2019-01-01,total_sales,exponential_smoothing,test,7272061.0,10968830.54540022
Delta,Germany,Mood Stabilizers,2019-02-01,total_sales,seasonal_naive,test,19036005.0,16299247.0
Delta,Germany,Mood Stabilizers,2019-02-01,total_sales,moving_average,test,19036005.0,8246394.666666667
Delta,Germany,Mood Stabilizers,2019-02-01,total_sales,exponential_smoothing,test,19036005.0,9859799.681780154
Delta,Germany,Mood Stabilizers,2019-03-01,total_sales,seasonal_naive,test,16748908.0,19756376.0
Delta,Germany,Mood Stabilizers,2019-03-01,total_sales,moving_average,test,16748908.0,10023140.666666666
Delta,Germany,Mood Stabilizers,2019-03-01,total_sales,exponential_smoothing,test,16748908.0,12612661.277246106
Delta,Germany,Mood Stabilizers,2019-04-01,total_sales,seasonal_naive,test,9061117.0,10069961.0
Delta,Germany,Mood Stabilizers,2019-04-01,total_sales,moving_average,test,9061117.0,14352324.666666666
Delta,Germany,Mood Stabilizers,2019-04-01,total_sales,exponential_smoothing,test,9061117.0,13853535.294072274
Delta,Germany,Mood Stabilizers,2018-07-01,distinct_customers,seasonal_naive,validation,234.0,224.0
Delta,Germany,Mood Stabilizers,2018-07-01,distinct_customers,moving_average,validation,234.0,200.0
Delta,Germany,Mood Stabilizers,2018-07-01,distinct_customers,exponential_smoothing,validation,234.0,201.18838496955146
Delta,Germany,Mood Stabilizers,2018-08-01,distinct_customers,seasonal_naive,validation,203.0,209.0
Delta,Germany,Mood Stabilizers,2018-08-01,distinct_customers,moving_average,validation,203.0,212.33333333333334
Delta,Germany,Mood Stabilizers,2018-08-01,distinct_customers,exponential_smoothing,validation,203.0,211.03186947868602
Delta,Germany,Mood Stabilizers,2018-09-01,distinct_customers,seasonal_naive,validation,192.0,205.0
Delta,Germany,Mood Stabilizers,2018-09-01,distinct_customers,moving_average,validation,192.0,213.0
Delta,Germany,Mood Stabilizers,2018-09-01,distinct_customers,exponential_smoothing,validation,192.0,208.6223086350802
Delta,Germany,Mood Stabilizers,2018-10-01,distinct_customers,seasonal_naive,validation,265.0,212.0
Delta,Germany,Mood Stabilizers,2018-10-01,distinct_customers,moving_average,validation,265.0,209.66666666666666
Delta,Germany,Mood Stabilizers,2018-10-01,distinct_customers,exponential_smoothing,validation,265.0,203.63561604455612
Delta,Germany,Mood Stabilizers,2018-11-01,distinct_customers,seasonal_naive,validation,218.0,219.0
Delta,Germany,Mood Stabilizers,2018-11-01,distinct_customers,moving_average,validation,218.0,220.0
Delta,Germany,Mood Stabilizers,2018-11-01,distinct_customers,exponential_smoothing,validation,218.0,222.04493123118928
Delta,Germany,Mood Stabilizers,2018-12-01,distinct_customers,seasonal_naive,validation,144.0,178.0
Delta,Germany,Mood Stabilizers,2018-12-01,distinct_customers,moving_average,validation,144.0,225.0
Delta,Germany,Mood Stabilizers,2018-12-01,distinct_customers,exponential_smoothing,validation,144.0,220.83145186183248
Delta,Germany,Mood Stabilizers,2019-01-01,distinct_customers,seasonal_naive,test,180.0,166.0
Delta,Germany,Mood Stabilizers,2019-01-01,distinct_customers,moving_average,test,180.0,209.0
Delta,Germany,Mood Stabilizers,2019-01-01,distinct_customers,exponential_smoothing,test,180.0,197.78201630328272
Delta,Germany,Mood Stabilizers,2019-02-01,distinct_customers,seasonal_naive,test,198.0,202.0
Delta,Germany,Mood Stabilizers,2019-02-01,distinct_customers,moving_average,test,198.0,180.66666666666666
Delta,Germany,Mood Stabilizers,2019-02-01,distinct_customers,exponential_smoothing,test,198.0,192.4474114122979
Delta,Germany,Mood Stabilizers,2019-03-01,distinct_customers,seasonal_naive,test,235.0,220.0
Delta,Germany,Mood Stabilizers,2019-03-01,distinct_customers,moving_average,test,235.0,174.0
Delta,Germany,Mood Stabilizers,2019-03-01,distinct_customers,exponential_smoothing,test,235.0,194.11318798860853
Delta,Germany,Mood Stabilizers,2019-04-01,distinct_customers,seasonal_naive,test,168.0,197.0
Delta,Germany,Mood Stabilizers,2019-04-01,distinct_customers,moving_average,test,168.0,204.33333333333334
Delta,Germany,Mood Stabilizers,2019-04-01,distinct_customers,exponential_smoothing,test,168.0,206.37923159202597
Delta,Germany,Mood Stabilizers,2018-07-01,transaction_count,seasonal_naive,validation,304.0,290.0
Delta,Germany,Mood Stabilizers,2018-07-01,transaction_count,moving_average,validation,304.0,248.66666666666666
Delta,Germany,Mood Stabilizers,2018-07-01,transaction_count,exponential_smoothing,validation,304.0,251.5920247801086
Delta,Germany,Mood Stabilizers,2018-08-01,transaction_count,seasonal_naive,validation,253.0,273.0
Delta,Germany,Mood Stabilizers,2018-08-01,transaction_count,moving_average,validation,253.0,264.3333333333333
Delta,Germany,Mood Stabilizers,2018-08-01,transaction_count,exponential_smoothing,validation,253.0,267.314417346076
Delta,Germany,Mood Stabilizers,2018-09-01,transaction_count,seasonal_naive,validation,236.0,247.0
Delta,Germany,Mood Stabilizers,2018-09-01,transaction_count,moving_average,validation,236.0,268.6666666666667
Delta,Germany,Mood Stabilizers,2018-09-01,transaction_count,exponential_smoothing,validation,236.0,263.0200921422532
Delta,Germany,Mood Stabilizers,2018-10-01,transaction_count,seasonal_naive,validation,360.0,269.0
Delta,Germany,Mood Stabilizers,2018-10-01,transaction_count,moving_average,validation,360.0,264.3333333333333
Delta,Germany,Mood Stabilizers,2018-10-01,transaction_count,exponential_smoothing,validation,360.0,254.9140644995772
Delta,Germany,Mood Stabilizers,2018-11-01,transaction_count,seasonal_naive,validation,269.0,298.0
Delta,Germany,Mood Stabilizers,2018-11-01,transaction_count,moving_average,validation,269.0,283.0
Delta,Germany,Mood Stabilizers,2018-11-01,transaction_count,exponential_smoothing,validation,269.0,286.439845149704
Delta,Germany,Mood Stabilizers,2018-12-01,transaction_count,seasonal_naive,validation,169.0,210.0
Delta,Germany,Mood Stabilizers,2018-12-01,transaction_count,moving_average,validation,169.0,288.3333333333333
Delta,Germany,Mood Stabilizers,2018-12-01,transaction_count,exponential_smoothing,validation,169.0,281.2078916047928
Delta,Germany,Mood Stabilizers,2019-01-01,transaction_count,seasonal_naive,test,218.0,197.0
Delta,Germany,Mood Stabilizers,2019-01-01,transaction_count,moving_average,test,218.0,266.0
Delta,Germany,Mood Stabilizers,2019-01-01,transaction_count,exponential_smoothing,test,218.0,247.54552412335494
Delta,Germany,Mood Stabilizers,2019-02-01,transaction_count,seasonal_naive,test,256.0,249.0
Delta,Germany,Mood Stabilizers,2019-02-01,transaction_count,moving_average,test,256.0,218.66666666666666
Delta,Germany,Mood Stabilizers,2019-02-01,transaction_count,exponential_smoothing,test,256.0,238.68186688634842
Delta,Germany,Mood Stabilizers,2019-03-01,transaction_count,seasonal_naive,test,309.0,298.0
Delta,Germany,Mood Stabilizers,2019-03-01,transaction_count,moving_average,test,309.0,214.33333333333334
Delta,Germany,Mood Stabilizers,2019-03-01,transaction_count,exponential_smoothing,test,309.0,243.8773068204439
Delta,Germany,Mood Stabilizers,2019-04-01,transaction_count,seasonal_naive,test,197.0,257.0
Delta,Germany,Mood Stabilizers,2019-04-01,transaction_count,moving_average,test,197.0,261.0
Delta,Germany,Mood Stabilizers,2019-04-01,transaction_count,exponential_smoothing,test,197.0,263.4141147743107
Delta,Germany,Mood Stabilizers,2018-07-01,distinct_products,seasonal_naive,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-07-01,distinct_products,moving_average,validation,44.0,43.666666666666664
Delta,Germany,Mood Stabilizers,2018-07-01,distinct_products,exponential_smoothing,validation,44.0,43.7890030120829
Delta,Germany,Mood Stabilizers,2018-08-01,distinct_products,seasonal_naive,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-08-01,distinct_products,moving_average,validation,44.0,43.666666666666664
Delta,Germany,Mood Stabilizers,2018-08-01,distinct_products,exponential_smoothing,validation,44.0,43.85230210845803
Delta,Germany,Mood Stabilizers,2018-09-01,distinct_products,seasonal_naive,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-09-01,distinct_products,moving_average,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-09-01,distinct_products,exponential_smoothing,validation,44.0,43.896611475920615
Delta,Germany,Mood Stabilizers,2018-10-01,distinct_products,seasonal_naive,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-10-01,distinct_products,moving_average,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-10-01,distinct_products,exponential_smoothing,validation,44.0,43.92762803314443
Delta,Germany,Mood Stabilizers,2018-11-01,distinct_products,seasonal_naive,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-11-01,distinct_products,moving_average,validation,44.0,44.0
Delta,Germany,Mood Stabilizers,2018-11-01,distinct_products,exponential_smoothing,validation,44.0,43.9493396232011
