Distributor,Customer,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Sales Manager,Sales Team
DIST_02,CUST_07_010,Chicago,United States,41.9148337890027,-87.60543206349989,Retail,Pharmacy Chain,Immunara,Immunology,9,174.83,1552.48,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_010,Chicago,United States,41.84721311331259,-87.62413348169248,Retail,Pharmacy Chain,Glycoban,Diabetes,14,63.12,924.26,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_010,Chicago,United States,41.9053723399026,-87.63273974861782,Retail,Independent Pharmacy,Respira,Respiratory,8,50.6,419.76,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_011,Chicago,United States,41.88849820443711,-87.66876691754734,Clinic,Specialist Clinic,Neurocalm,Neurology,11,91.1,1014.06,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_013,Chicago,United States,41.89022277275434,-87.65117694880296,Hospital,Private Hospital,Glycoban,Diabetes,13,64.46,842.96,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_014,Chicago,United States,41.86690038047473,-87.63432216763849,Retail,Pharmacy Chain,Renapro,Renal,9,114.37,1057.35,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_014,Chicago,United States,41.839512462411754,-87.65051874483991,Clinic,Specialist Clinic,Glycoban,Diabetes,11,59.91,658.29,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_017,Chicago,United States,41.86403600131531,-87.67209008495945,Clinic,Primary Care,Immunara,Immunology,8,147.46,1177.54,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_017,Chicago,United States,41.91056482427983,-87.61420161310075,Clinic,Specialist Clinic,Dermasol,Dermatology,9,42.6,392.91,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_020,Chicago,United States,41.87211116409118,-87.64696336406146,Retail,Pharmacy Chain,Cardiovex,Cardiovascular,10,82.54,831.84,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_020,Chicago,United States,41.84065993550768,-87.59663797783207,Retail,Independent Pharmacy,Renapro,Renal,9,118.76,1020.61,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_022,Chicago,United States,41.889216790294604,-87.64645598472977,Retail,Independent Pharmacy,Glycoban,Diabetes,13,69.66,909.71,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_024,Chicago,United States,41.87391279779502,-87.63864396173511,Clinic,Specialist Clinic,Immunara,Immunology,8,144.99,1199.34,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_024,Chicago,United States,41.89233997689512,-87.64563325559551,Hospital,Public Hospital,Respira,Respiratory,7,50.83,352.48,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_027,Chicago,United States,41.822627233509216,-87.65265511517775,Clinic,Primary Care,Cardiovex,Cardiovascular,16,83.27,1300.73,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_030,Chicago,United States,41.867212392590304,-87.65435281477136,Retail,Independent Pharmacy,Renapro,Renal,9,112.47,1036.18,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_035,Chicago,United States,41.89229455390527,-87.68148959412325,Hospital,Private Hospital,Renapro,Renal,6,110.67,678.49,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_037,Chicago,United States,41.90130159796901,-87.65427931224363,Hospital,Public Hospital,Neurocalm,Neurology,13,89.33,1161.85,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_037,Chicago,United States,41.89161804196208,-87.59656308220158,Retail,Pharmacy Chain,Renapro,Renal,14,114.58,1572.1,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_037,Chicago,United States,41.88603922897224,-87.6466876835219,Clinic,Specialist Clinic,Renapro,Renal,2,114.82,233.37,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_040,Chicago,United States,41.903083432282784,-87.66519864692152,Retail,Pharmacy Chain,Respira,Respiratory,9,49.99,445.58,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_041,Chicago,United States,41.8967694314558,-87.67333481039098,Hospital,Private Hospital,Glycoban,Diabetes,15,63.37,981.2,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_042,Chicago,United States,41.83057038723623,-87.65303217344763,Clinic,Specialist Clinic,Immunara,Immunology,8,150.52,1203.82,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_042,Chicago,United States,41.891071233689495,-87.63213383000465,Retail,Pharmacy Chain,Renapro,Renal,11,103.67,1087.77,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_042,Chicago,United States,41.88309414386109,-87.65265707583582,Clinic,Primary Care,Glycoban,Diabetes,7,66.3,470.7,April,2025,MGR_08,Team_Delta
DIST_02,CUST_07_044,Chicago,United States,41.86919016913459,-87.60406359682716,Hospital,Private Hospital,Immunara,Immunology,10,153.75,1504.91,April,2025,MGR_08,Team_Delta
DIST_03,CUST_08_001,Houston,United States,29.76801907055308,-95.37078618121598,Hospital,Public Hospital,Neurocalm,Neurology,5,87.57,429.38,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_001,Houston,United States,29.765680654959326,-95.357699748711,Clinic,Specialist Clinic,Renapro,Renal,8,126.88,1031.99,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_002,Houston,United States,29.740211150059576,-95.35389137406895,Hospital,Private Hospital,Oncora,Oncology,6,244.49,1477.18,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_002,Houston,United States,29.75249112181563,-95.37949991537586,Hospital,Private Hospital,Neurocalm,Neurology,10,95.39,935.22,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_003,Houston,United States,29.75360145768701,-95.38672624418983,Retail,Independent Pharmacy,Renapro,Renal,8,120.61,965.33,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_004,Houston,United States,29.70635125931425,-95.36349435689084,Hospital,Public Hospital,Respira,Respiratory,9,50.65,433.35,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_005,Houston,United States,29.74432621067612,-95.37965460972242,Hospital,Public Hospital,Immunara,Immunology,12,165.82,1936.42,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_005,Houston,United States,29.733834238652516,-95.41152846636932,Clinic,Primary Care,Immunara,Immunology,15,156.54,2441.03,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_005,Houston,United States,29.775768659829875,-95.4022512531594,Clinic,Primary Care,Glycoban,Diabetes,15,62.77,922.49,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_007,Houston,United States,29.719522592865523,-95.35180340317346,Retail,Pharmacy Chain,Cardiovex,Cardiovascular,18,80.14,1482.87,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_008,Houston,United States,29.73871616450884,-95.38740071858118,Hospital,Private Hospital,Cardiovex,Cardiovascular,9,67.6,607.35,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_010,Houston,United States,29.743466856937463,-95.3992057774396,Clinic,Specialist Clinic,Renapro,Renal,10,133.81,1367.87,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_010,Houston,United States,29.755997509992408,-95.38758598294703,Clinic,Specialist Clinic,Glycoban,Diabetes,10,57.03,568.12,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_010,Houston,United States,29.776902607746717,-95.36396148039842,Retail,Pharmacy Chain,Neurocalm,Neurology,12,87.57,1074.16,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_012,Houston,United States,29.802169219979753,-95.3985537822677,Clinic,Specialist Clinic,Neurocalm,Neurology,8,101.4,798.95,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_013,Houston,United States,29.72974940245375,-95.3162016651701,Hospital,Public Hospital,Respira,Respiratory,5,42.48,213.38,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_019,Houston,United States,29.7747249938343,-95.37820137489142,Retail,Independent Pharmacy,Glycoban,Diabetes,11,68.11,771.59,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_019,Houston,United States,29.757353070862486,-95.31125575116448,Retail,Independent Pharmacy,Cardiovex,Cardiovascular,18,91.51,1667.01,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_020,Houston,United States,29.756138102257488,-95.37423877631716,Hospital,Private Hospital,Oncora,Oncology,7,198.96,1410.81,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_020,Houston,United States,29.826649077526756,-95.33530731797157,Hospital,Private Hospital,Cardiovex,Cardiovascular,10,84.35,848.18,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_021,Houston,United States,29.734128781280603,-95.4008130295911,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,10,81.48,810.78,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_022,Houston,United States,29.767186170259652,-95.36224890224915,Retail,Independent Pharmacy,Dermasol,Dermatology,13,34.75,449.72,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_024,Houston,United States,29.719953474438586,-95.31908837948158,Hospital,Public Hospital,Glycoban,Diabetes,13,54.11,721.66,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_025,Houston,United States,29.772260032820856,-95.33610673296432,Clinic,Primary Care,Neurocalm,Neurology,8,92.92,721.22,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_027,Houston,United States,29.69765898339797,-95.34319498685066,Hospital,Public Hospital,Cardiovex,Cardiovascular,13,74.32,960.73,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_028,Houston,United States,29.763599479630702,-95.3610084290389,Retail,Independent Pharmacy,Neurocalm,Neurology,9,119.08,1080.05,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_028,Houston,United States,29.754804865789552,-95.3322739342492,Retail,Pharmacy Chain,Cardiovex,Cardiovascular,12,86.65,1075.9,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_029,Houston,United States,29.750761266150242,-95.3436672718271,Hospital,Public Hospital,Neurocalm,Neurology,8,85.97,713.02,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_029,Houston,United States,29.795878383742288,-95.37555067331756,Hospital,Private Hospital,Respira,Respiratory,10,48.34,484.4,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_030,Houston,United States,29.75283517031815,-95.4046763726926,Hospital,Private Hospital,Cardiovex,Cardiovascular,7,80.35,579.81,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_032,Houston,United States,29.724092546117678,-95.34914692822716,Hospital,Private Hospital,Respira,Respiratory,7,46.19,324.28,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_032,Houston,United States,29.734749344958214,-95.40586148259656,Retail,Independent Pharmacy,Glycoban,Diabetes,16,64.4,1029.46,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_034,Houston,United States,29.74219302628427,-95.35001689698618,Retail,Independent Pharmacy,Glycoban,Diabetes,19,62.07,1217.24,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_034,Houston,United States,29.76301654964989,-95.34276902275948,Retail,Independent Pharmacy,Respira,Respiratory,8,49.81,385.16,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_034,Houston,United States,29.766749175360868,-95.38107433676223,Hospital,Private Hospital,Respira,Respiratory,10,42.07,419.26,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_035,Houston,United States,29.737290568687236,-95.37130697752633,Retail,Pharmacy Chain,Neurocalm,Neurology,14,96.68,1367.55,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_036,Houston,United States,29.79558456060976,-95.38248959039767,Hospital,Private Hospital,Cardiovex,Cardiovascular,8,69.72,572.73,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_037,Houston,United States,29.802238913209496,-95.40365954769537,Hospital,Public Hospital,Dermasol,Dermatology,9,41.04,362.86,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_040,Houston,United States,29.774438767145547,-95.36246724317469,Hospital,Public Hospital,Oncora,Oncology,7,202.78,1455.06,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_041,Houston,United States,29.716305795427523,-95.400106819918,Hospital,Public Hospital,Glycoban,Diabetes,11,62.22,653.5,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_042,Houston,United States,29.766237158504577,-95.38776111502422,Hospital,Public Hospital,Cardiovex,Cardiovascular,14,81.39,1123.37,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_043,Houston,United States,29.78322134472429,-95.35175266965062,Hospital,Private Hospital,Glycoban,Diabetes,15,66.54,1017.67,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_043,Houston,United States,29.730577074642312,-95.33794470335305,Hospital,Private Hospital,Respira,Respiratory,5,44.68,216.92,April,2025,MGR_01,Team_Apex
DIST_03,CUST_08_044,Houston,United States,29.771924232768804,-95.42602503214691,Hospital,Private Hospital,Cardiovex,Cardiovascular,15,81.71,1227.24,April,2025,MGR_01,Team_Apex
DIST_01,CUST_06_002,New York,United States,40.686113014481435,-74.000119169763,Retail,Independent Pharmacy,Dermasol,Dermatology,10,40.71,409.71,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_004,New York,United States,40.67309322145792,-74.0361032136268,Retail,Independent Pharmacy,Renapro,Renal,11,120.57,1327.48,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_005,New York,United States,40.7202568098768,-74.0140238393088,Retail,Pharmacy Chain,Renapro,Renal,8,113.99,923.04,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_007,New York,United States,40.739511547744534,-74.04484686535366,Hospital,Public Hospital,Respira,Respiratory,17,41.52,717.2,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_008,New York,United States,40.73763749445434,-74.01630916099644,Retail,Pharmacy Chain,Renapro,Renal,20,120.17,2346.81,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_009,New York,United States,40.70971294959521,-74.03244826302739,Hospital,Public Hospital,Cardiovex,Cardiovascular,13,78.27,989.35,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_009,New York,United States,40.71127467936891,-73.97999692537874,Retail,Independent Pharmacy,Respira,Respiratory,11,48.38,567.39,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_010,New York,United States,40.741716477676974,-73.99776906533425,Hospital,Private Hospital,Dermasol,Dermatology,14,44.4,641.33,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_011,New York,United States,40.672204242912535,-74.00658204992837,Hospital,Public Hospital,Immunara,Immunology,17,173.27,2974.65,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_011,New York,United States,40.72622271839307,-73.97713718632139,Retail,Pharmacy Chain,Neurocalm,Neurology,15,91.59,1404.83,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_011,New York,United States,40.72917838741767,-74.05846543208085,Retail,Pharmacy Chain,Respira,Respiratory,6,50.94,289.69,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_012,New York,United States,40.7294263430761,-73.9996193594662,Retail,Independent Pharmacy,Glycoban,Diabetes,22,56.63,1208.17,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_012,New York,United States,40.699343359270465,-74.01287719239792,Hospital,Public Hospital,Cardiovex,Cardiovascular,19,83.52,1586.39,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_012,New York,United States,40.72678123334681,-74.00710983360807,Clinic,Specialist Clinic,Renapro,Renal,7,115.64,851.93,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_013,New York,United States,40.74603354027582,-74.05932733316892,Hospital,Public Hospital,Glycoban,Diabetes,18,63.9,1210.94,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_013,New York,United States,40.727798790244776,-73.9854739471188,Retail,Independent Pharmacy,Glycoban,Diabetes,14,72.92,1057.3,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_013,New York,United States,40.69727218629612,-74.01657602869481,Hospital,Public Hospital,Renapro,Renal,15,110.94,1699.82,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_013,New York,United States,40.74668855890292,-73.9652166389316,Clinic,Specialist Clinic,Neurocalm,Neurology,11,100.84,1178.84,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_014,New York,United States,40.68293475471742,-74.05944299075409,Clinic,Specialist Clinic,Glycoban,Diabetes,17,63.4,1099.31,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_015,New York,United States,40.7114553802805,-74.01685477891635,Hospital,Private Hospital,Glycoban,Diabetes,20,63.68,1230.23,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_015,New York,United States,40.752405239800616,-73.98247027795219,Hospital,Public Hospital,Renapro,Renal,12,114.5,1377.35,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_015,New York,United States,40.72429720179708,-74.0484326106093,Retail,Pharmacy Chain,Renapro,Renal,12,127.13,1488.92,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_017,New York,United States,40.70047338203502,-74.03036105705908,Hospital,Public Hospital,Oncora,Oncology,12,204.26,2417.78,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_018,New York,United States,40.73061195777208,-73.97808335540391,Hospital,Private Hospital,Cardiovex,Cardiovascular,15,87.38,1344.75,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_019,New York,United States,40.727538753326,-73.96376854317772,Hospital,Private Hospital,Dermasol,Dermatology,9,36.08,327.1,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_019,New York,United States,40.6659894013502,-74.02072299876411,Clinic,Primary Care,Neurocalm,Neurology,16,87.16,1421.61,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_021,New York,United States,40.72916323514034,-73.98342267360134,Hospital,Public Hospital,Dermasol,Dermatology,15,38.26,570.03,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_022,New York,United States,40.70684107062711,-74.00690206483503,Hospital,Public Hospital,Respira,Respiratory,14,46.13,641.22,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_022,New York,United States,40.687572562866634,-74.0316811788691,Hospital,Private Hospital,Neurocalm,Neurology,13,94.15,1198.7,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_022,New York,United States,40.72136703586479,-74.00152208605085,Retail,Independent Pharmacy,Neurocalm,Neurology,11,96.78,1085.94,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_023,New York,United States,40.723415064978674,-73.99277546320617,Hospital,Private Hospital,Neurocalm,Neurology,8,112.72,889.21,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_025,New York,United States,40.72803505217379,-74.04278500264128,Retail,Independent Pharmacy,Neurocalm,Neurology,15,102.73,1527.52,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_025,New York,United States,40.750168039013225,-74.0262165062574,Retail,Pharmacy Chain,Neurocalm,Neurology,7,89.87,645.13,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_026,New York,United States,40.66091085521104,-73.99150337598557,Clinic,Specialist Clinic,Dermasol,Dermatology,12,34.89,413.72,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_026,New York,United States,40.693424123028755,-74.00590184099204,Hospital,Public Hospital,Cardiovex,Cardiovascular,10,95.97,997.25,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_027,New York,United States,40.722519265052476,-73.96126187239228,Retail,Pharmacy Chain,Neurocalm,Neurology,13,98.64,1278.92,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_029,New York,United States,40.698012172250664,-74.03379871692745,Clinic,Primary Care,Oncora,Oncology,9,193.2,1658.35,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_030,New York,United States,40.69194959351269,-74.01882345569636,Hospital,Private Hospital,Neurocalm,Neurology,12,108.44,1236.36,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_032,New York,United States,40.719718674729705,-74.01148821885641,Hospital,Private Hospital,Cardiovex,Cardiovascular,18,71.4,1302.33,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_033,New York,United States,40.69858836305799,-73.95334574990521,Clinic,Primary Care,Renapro,Renal,13,118.56,1430.16,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_034,New York,United States,40.68989351751428,-74.02970248587046,Clinic,Primary Care,Cardiovex,Cardiovascular,15,75.06,1135.29,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_034,New York,United States,40.71169065696526,-73.98558293798914,Retail,Independent Pharmacy,Respira,Respiratory,22,46.92,1013.12,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_035,New York,United States,40.66245492843049,-73.98727980464754,Hospital,Public Hospital,Renapro,Renal,20,125.55,2559.21,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_035,New York,United States,40.69139167083537,-74.01537577173168,Retail,Pharmacy Chain,Respira,Respiratory,18,48.07,837.77,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_035,New York,United States,40.69585769707437,-74.03070972160094,Clinic,Primary Care,Cardiovex,Cardiovascular,16,84.2,1356.57,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_035,New York,United States,40.73014002430343,-73.98301297594212,Hospital,Private Hospital,Glycoban,Diabetes,16,68.11,1080.43,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_035,New York,United States,40.70281272675557,-73.97537591148401,Retail,Independent Pharmacy,Glycoban,Diabetes,22,64.97,1436.68,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_036,New York,United States,40.72424859337069,-74.02839011603291,Hospital,Public Hospital,Glycoban,Diabetes,10,61.12,597.96,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_038,New York,United States,40.676941221220346,-73.99074053958516,Retail,Pharmacy Chain,Oncora,Oncology,13,208.16,2709.45,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_038,New York,United States,40.707173181724635,-73.99709446460375,Hospital,Public Hospital,Renapro,Renal,10,128.93,1285.58,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_039,New York,United States,40.71764058349075,-74.00462948594503,Retail,Pharmacy Chain,Respira,Respiratory,22,48.71,1070.61,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_039,New York,United States,40.70920309513365,-73.97436989133958,Hospital,Public Hospital,Renapro,Renal,16,122.32,1921.03,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_040,New York,United States,40.73886396551311,-73.98942829236688,Hospital,Private Hospital,Cardiovex,Cardiovascular,14,90.73,1256.22,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_040,New York,United States,40.779806299004186,-73.992863779827,Clinic,Primary Care,Glycoban,Diabetes,18,71.64,1289.34,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_041,New York,United States,40.68417017988569,-74.00081516097417,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,23,89.08,2051.93,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_043,New York,United States,40.70029293586404,-73.9794532623385,Hospital,Public Hospital,Renapro,Renal,9,124.03,1146.78,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_043,New York,United States,40.71981780172921,-73.99723671332872,Retail,Pharmacy Chain,Oncora,Oncology,9,206.3,1820.89,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_044,New York,United States,40.67283824812521,-73.97451772270264,Clinic,Primary Care,Immunara,Immunology,10,142.57,1402.65,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_045,New York,United States,40.723021590268324,-73.99293901690173,Clinic,Primary Care,Cardiovex,Cardiovascular,14,87.43,1200.11,April,2025,MGR_07,Team_Catalyst
DIST_01,CUST_06_045,New York,United States,40.760432574466,-74.02856503901674,Retail,Pharmacy Chain,Dermasol,Dermatology,16,33.43,555.2,April,2025,MGR_07,Team_Catalyst
DIST_06,CUST_11_001,Brasilia,Brazil,-15.783276519179724,-47.88876935872367,Hospital,Private Hospital,Renapro,Renal,8,112.28,912.98,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_002,Brasilia,Brazil,-15.787783088846775,-47.945484972784875,Retail,Independent Pharmacy,Dermasol,Dermatology,8,35.49,276.46,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_006,Brasilia,Brazil,-15.826702629932983,-47.904415780586014,Clinic,Primary Care,Glycoban,Diabetes,10,63.06,631.03,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_009,Brasilia,Brazil,-15.764032951853594,-47.883844155644724,Hospital,Public Hospital,Cardiovex,Cardiovascular,8,79.71,621.47,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_009,Brasilia,Brazil,-15.800390650091767,-47.88738318513233,Hospital,Public Hospital,Oncora,Oncology,6,217.47,1281.82,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_010,Brasilia,Brazil,-15.757747506264574,-47.87623974859603,Hospital,Private Hospital,Glycoban,Diabetes,6,58.4,359.03,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_011,Brasilia,Brazil,-15.780890987526229,-47.84967798525338,Retail,Independent Pharmacy,Immunara,Immunology,10,159.56,1650.15,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_013,Brasilia,Brazil,-15.810867329837162,-47.88968599248911,Retail,Pharmacy Chain,Renapro,Renal,7,122.73,860.82,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_014,Brasilia,Brazil,-15.764835093311932,-47.90314090165599,Retail,Pharmacy Chain,Glycoban,Diabetes,12,67.31,833.76,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_016,Brasilia,Brazil,-15.769323131487454,-47.918349104774144,Clinic,Primary Care,Cardiovex,Cardiovascular,10,78.81,731.14,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_020,Brasilia,Brazil,-15.793974052293796,-47.872206860373836,Hospital,Private Hospital,Neurocalm,Neurology,7,109.51,765.48,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_022,Brasilia,Brazil,-15.789806695470439,-47.89982831678844,Hospital,Private Hospital,Glycoban,Diabetes,8,62.92,517.96,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_024,Brasilia,Brazil,-15.758714448062538,-47.89004013123287,Hospital,Public Hospital,Glycoban,Diabetes,16,56.29,898.43,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_027,Brasilia,Brazil,-15.787160774774309,-47.88297123316075,Retail,Independent Pharmacy,Neurocalm,Neurology,2,88.27,182.11,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_027,Brasilia,Brazil,-15.792055188854217,-47.83932778179525,Hospital,Public Hospital,Cardiovex,Cardiovascular,9,86.52,770.5,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_027,Brasilia,Brazil,-15.819391924838065,-47.87012060425572,Retail,Independent Pharmacy,Dermasol,Dermatology,11,40.5,448.24,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_029,Brasilia,Brazil,-15.818607234873776,-47.867301892233364,Retail,Pharmacy Chain,Dermasol,Dermatology,4,33.69,132.88,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_030,Brasilia,Brazil,-15.797540933921534,-47.898721945252994,Hospital,Private Hospital,Neurocalm,Neurology,9,91.87,830.08,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_031,Brasilia,Brazil,-15.81489164475381,-47.89792331315944,Clinic,Primary Care,Immunara,Immunology,4,148.18,582.43,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_031,Brasilia,Brazil,-15.805369397806617,-47.93158547150064,Hospital,Public Hospital,Dermasol,Dermatology,8,34.3,281.61,February,2025,MGR_04,Team_Delta
DIST_06,CUST_11_032,Brasilia,Brazil,-15.85560970633659,-47.85370061463951,Hospital,Public Hospital,Cardiovex,Cardiovascular,9,83.78,762.01,February,2025,MGR_04,Team_Delta
